,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse,METRIC_mae,METRIC_max_norm,filename,STATE_DICT_PATH
972,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,13249.0,10099,13248,23.978174209594727,50.0,-0.1,15.0,0.018754931166768074,0.014024880714714527,0.049517035484313965,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-03-25 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-03-25 (2).pth
973,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,10099,20000,35.99838161468506,,,,0.01915370486676693,0.014549649320542812,0.04930412769317627,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-03-25 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-03-25 (3).pth
974,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,30000.0,10099,30000,54.1083345413208,,,,0.019343802705407143,0.014784055761992931,0.0500447154045105,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-03-25 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-03-25 (4).pth
975,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9649,10000,17.924630403518677,,,,0.01862754300236702,0.01390912663191557,0.04984065890312195,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-03-25.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-03-25.pth
976,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8599.0,5799,8598,14.0092933177948,50.0,-0.1,15.0,0.016744771972298622,0.014164725318551064,0.036435484886169434,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-22 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-22 (1).pth
977,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,9649.0,5799,9648,15.753641366958618,20.0,0.1,15.0,0.017648523673415184,0.015044515021145344,0.037881433963775635,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-22 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-22 (2).pth
978,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,5799,10000,16.317471981048584,,,,0.0177961103618145,0.015273289754986763,0.037740081548690796,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-22 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-22 (3).pth
979,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,11149.0,5799,11148,18.251782655715942,50.0,0.1,15.0,0.018197115510702133,0.015728721395134926,0.03883299231529236,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-22 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-22 (4).pth
980,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,7099.0,5799,7098,11.410476446151733,20.0,-0.1,15.0,0.01609712280333042,0.013185196556150913,0.03564035892486572,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-22.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-22.pth
981,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8349.0,5599,8348,14.898509979248047,50.0,-0.1,15.0,0.018937360495328903,0.014133801683783531,0.05017256736755371,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-44 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-44 (1).pth
982,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,5599,10000,18.210072994232178,,,,0.019077569246292114,0.014274150133132935,0.04888734221458435,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-44 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-44 (2).pth
983,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,5599,20000,39.37398886680603,,,,0.01935192383825779,0.014668451622128487,0.04970419406890869,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-44 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-44 (3).pth
984,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,25499.0,5599,25498,50.87220525741577,20.0,0.1,15.0,0.01970290206372738,0.015129986219108105,0.05074241757392883,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-44 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-44 (4).pth
985,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,26999.0,5599,26998,54.088183879852295,50.0,0.1,15.0,0.019715672358870506,0.01514932606369257,0.05029180645942688,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-44 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-44 (5).pth
986,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6849.0,5599,6848,12.120492219924927,20.0,-0.1,15.0,0.018697531893849373,0.01393982209265232,0.05009615421295166,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-04-44.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-04-44.pth
987,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8099.0,5199,8098,16.811644315719604,50.0,-0.1,15.0,0.01788255386054516,0.015341473743319511,0.03938537836074829,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-05-41 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-05-41 (1).pth
988,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8699.0,5199,8698,18.049259662628174,20.0,0.1,15.0,0.01824866235256195,0.015803935006260872,0.04002830386161804,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-05-41 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-05-41 (2).pth
989,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,5199,10000,20.810816526412964,,,,0.019133858382701874,0.016651468351483345,0.04150465130805969,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-05-41 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-05-41 (3).pth
990,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10199.0,5199,10198,21.23075580596924,50.0,0.1,15.0,0.019194746389985085,0.016681931912899017,0.04185411334037781,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-05-41 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-05-41 (4).pth
991,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6599.0,5199,6598,13.593745946884155,20.0,-0.1,15.0,0.016560310497879982,0.013834074139595032,0.03662306070327759,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-05-41.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-05-41.pth
992,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6199.0,3349,6198,13.682868242263794,50.0,-0.1,15.0,0.019497446715831757,0.014625733718276024,0.05133572220802307,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-06-06 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-06-06 (1).pth
993,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,3349,10000,22.57425355911255,,,,0.0191801730543375,0.014390111900866032,0.04941800236701965,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-06-06 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-06-06 (2).pth
994,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,3349,20000,44.73494839668274,,,,0.019559640437364578,0.014708367176353931,0.05040860176086426,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-06-06 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-06-06 (3).pth
995,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,23049.0,3349,23048,50.977118730545044,20.0,0.1,15.0,0.01988700032234192,0.014913185499608517,0.05032631754875183,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-06-06 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-06-06 (4).pth
996,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,24549.0,3349,24548,54.01048541069031,50.0,0.1,15.0,0.020004326477646828,0.015161103568971157,0.05103147029876709,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-06-06 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-06-06 (5).pth
997,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4699.0,3349,4698,10.29625916481018,20.0,-0.1,15.0,0.019131144508719444,0.01422168780118227,0.05127039551734924,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-06-06.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-06-06.pth
998,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,7449.0,4849,7448,16.36211061477661,50.0,-0.1,15.0,0.01942809484899044,0.016576707363128662,0.03880453109741211,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-04 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-04 (1).pth
999,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,7449.0,4849,7448,16.37202286720276,20.0,0.1,15.0,0.01911400817334652,0.016482409089803696,0.0373225212097168,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-04 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-04 (2).pth
1000,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8949.0,4849,8948,19.89033555984497,50.0,0.1,15.0,0.021383481100201607,0.01807164028286934,0.05053403228521347,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-04 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-04 (3).pth
1001,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5949.0,4849,5948,12.970129251480103,20.0,-0.1,15.0,0.01652882993221283,0.013912871479988098,0.035931944847106934,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-04.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-04.pth
1002,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,19399,20000,30.722987174987793,,,,0.018299773335456848,0.013635206036269665,0.049357831478118896,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-27 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-27 (1).pth
1003,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,21349.0,20199,21348,32.950316190719604,20.0,-0.1,15.0,0.01830766350030899,0.013627013191580772,0.049390435218811035,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-27 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-27 (2).pth
1004,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,22849.0,20199,22848,35.29870653152466,50.0,-0.1,15.0,0.0183170884847641,0.013629415072500706,0.049302905797958374,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-27 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-27 (3).pth
1005,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,30000.0,20199,30000,46.83108377456665,,,,0.01855143904685974,0.01377175934612751,0.04974183440208435,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-27 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-27 (4).pth
1006,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9999,10000,15.062236785888672,,,,0.01865888200700283,0.014096776954829693,0.048948317766189575,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-07-27.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-07-27.pth
1007,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,14399.0,12849,14398,20.97761297225952,20.0,-0.1,15.0,0.016452040523290634,0.013653015717864037,0.03774917125701904,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-17 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-17 (1).pth
1008,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,15899.0,12849,15898,23.011979341506958,50.0,-0.1,15.0,0.016588274389505386,0.013818444684147835,0.03833743929862976,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-17 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-17 (2).pth
1009,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,12849,20000,28.77839422225952,,,,0.01721438765525818,0.014330849051475525,0.039709776639938354,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-17 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-17 (3).pth
1010,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,21449.0,12849,21448,30.83883833885193,20.0,0.1,15.0,0.017404023557901382,0.014530709013342857,0.04006388783454895,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-17 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-17 (4).pth
1011,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,22949.0,12849,22948,32.94109487533569,50.0,0.1,15.0,0.017602629959583282,0.014714249409735203,0.04060676693916321,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-17 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-17 (5).pth
1012,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9999,10000,14.63698697090149,,,,0.016558576375246048,0.013671312481164932,0.03644484281539917,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-17.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-17.pth
1013,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,8749,10000,17.450860023498535,,,,0.018542855978012085,0.013849378563463688,0.04846751689910889,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-54 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-54 (1).pth
1014,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10699.0,8749,10698,18.826881647109985,50.0,-0.1,15.0,0.01858651451766491,0.013884362764656544,0.04848077893257141,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-54 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-54 (2).pth
1015,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750_750,Adam,1e-05,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,8749,20000,36.590391397476196,,,,0.019175581634044647,0.01466734241694212,0.049408674240112305,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_18-08-54 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_18-08-54 (3).pth
