,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,MODEL,VARIATIONAL_FAMILY,PRIOR_HYPERPARAMETERS,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,HOW_OFTEN,FUNCTIONAL,PROJECTION_METHOD,LIKELIHOOD_STD,N_MC_SAMPLES,WEIGHTING,DEFAULT_INITIALIZATION,EXTRA_STD,N_POSTERIOR_SAMPLES_EVALUATION,N_POSTERIOR_SAMPLES,SHOW_DIAGNOSTICS,EXACT_WEIGHT_KL,N_MEAS,MEASUREMENT_SET_SAMPLER,GAUSSIAN_APPROXIMATION,SSGE_HYPERPARAMETERS,APPROXIMATE_GAUSSIAN_MEAN,POST_GP_ETA,MAKE_GIF,TITLE,SHOW_PLOT,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_95_coverage,METRIC_median_avg_inverval_score,METRIC_quantile_uncertainty_vs_accuracy_slope,METRIC_quantile_uncertainty_vs_accuracy_cor,METRIC_extrapolation_quantile_uncertainty_vs_proximity_slope,METRIC_quantile_uncertainty_vs_proximity_cor,METRIC_interpolation_quantile_uncertainty_vs_proximity_slope,METRIC_extrapolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_min,METRIC_pm2_std_uncertainty_vs_accuracy_slope,METRIC_pm2_std_uncertainty_vs_accuracy_cor,METRIC_extrapolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_pm2_std_uncertainty_vs_proximity_cor,METRIC_interpolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_extrapolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_min,filename,STATE_DICT_PATH
19,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,5,17049.0,15599,17048,712.8188199996948,25.0,0.15,15.0,5618137.916666667,0.03144695982336998,0.03164634481072426,0.0229708980768919,0.022577617317438126,0.11940166354179382,0.1217852532863617,0.013478905893862247,0.8333333730697632,0.07371249794960022,4.7484904204851714,0.49003095959810145,0.059860557874652,-0.45910298473455924,-0.06461895417688743,0.10431519150733948,0.06334372609853745,0.014450222253799438,4.555186405347748,0.4898070748887843,0.04842856140387787,-0.46212868630813536,-0.04415169325835403,0.0885019600391388,0.04747871682047844,0.011517788283526897,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_12-47-43 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_12-47-43 (2).pth
20,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,5,20000.0,18949,20000,829.9457635879517,,,,2143467.4875,0.022022724151611328,0.02158939465880394,0.018047964200377464,0.01764751598238945,0.05222362279891968,0.05000525712966919,0.01039423979818821,0.7333333492279053,0.06358648836612701,6.168839317371939,0.24793853639155164,0.06760332437456397,-0.40250249562276735,-0.04338850877842471,0.10466518998146057,0.05192088335752487,0.013249427080154419,5.995730557082662,0.22548229634194036,0.05471719562876171,-0.4675568019979419,-0.03408954436157309,0.08286107331514359,0.03560396656394005,0.010605148039758205,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_12-47-43 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_12-47-43 (3).pth
21,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,5,30000.0,25699,30000,1227.8474521636963,,,,699379.6,0.019122039899230003,0.018888965249061584,0.014409990049898624,0.014288680627942085,0.05253911018371582,0.05094754695892334,0.0068263886496424675,0.5,0.03476925194263458,1.5171335166552884,0.18418613138973555,0.028258902897052924,-0.38205989062940915,-0.01718789934997809,0.03885588049888611,0.03548721969127655,0.0029781460762023926,1.4476966851348403,0.16862997273803748,0.02316608439987355,-0.42512494508016463,-0.013344352761680372,0.030300743877887726,0.02055205963551998,0.0024718393106013536,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_12-47-43 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_12-47-43 (4).pth
22,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,5,10000.0,8699,10000,423.06713366508484,,,,12303343.333333334,0.05969138815999031,0.05962346866726875,0.04209382086992264,0.04084466025233269,0.19001539051532745,0.17806324362754822,0.016547594219446182,0.8666667342185974,0.11964987218379974,1.761500590956653,0.5262248504051759,0.07154885136165595,-0.38678791653459377,-0.05537383660234244,0.1065598577260971,0.06679873168468475,0.03425884246826172,1.7344148631956429,0.5112631071176358,0.0536863891917782,-0.5779219485355247,-0.0551151093349947,0.07634642720222473,0.046868205070495605,0.028654176741838455,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_12-47-43.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_12-47-43.pth
23,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,6,2899.0,1099,2898,60.65560436248779,25.0,0.15,15.0,34534990.4,0.082158662378788,0.07840166240930557,0.0698535367846489,0.06492078304290771,0.24328596889972687,0.23866011202335358,0.03656992316246033,0.9666666984558105,0.23916706442832947,0.9583876512899288,0.41968338032821395,0.09222908193148675,-0.27802880124971274,-0.0845486603383445,0.1536782681941986,0.12386949360370636,0.07986436784267426,1.0751908579917657,0.45768895531614395,0.07519524711475553,-0.1253462078441552,-0.022300843246987487,0.1261366307735443,0.08081263303756714,0.06192642077803612,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-08-15 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-08-15 (1).pth
24,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,6,10000.0,8949,10000,206.18838000297546,,,,12402388.1,0.058260541409254074,0.05657969042658806,0.040211271494627,0.03839188441634178,0.19524066150188446,0.18691402673721313,0.019774114713072777,0.8666667342185974,0.11954014003276825,1.877910099725805,0.5348214051736254,0.07542998408856788,-0.4500189055297204,-0.062135376353679266,0.1035909652709961,0.07928964495658875,0.02329137921333313,1.975656038989283,0.531340125776251,0.048282240693929585,-0.5741539956829717,-0.056355011608353614,0.06725532561540604,0.04568439722061157,0.027465123683214188,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-08-15 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-08-15 (2).pth
25,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,6,20000.0,19649,20000,435.22262024879456,,,,1641505.6041666667,0.02675885707139969,0.025457333773374557,0.02059916965663433,0.019495656713843346,0.09286713600158691,0.0890047699213028,0.009920384734869003,0.7666667103767395,0.048427432775497437,3.9233935422519846,0.4659899003256764,0.06259000241016753,-0.4611185262360412,-0.036369161882627205,0.08928045630455017,0.03446626663208008,0.011137813329696655,3.9209925054620713,0.4279104025007387,0.04615701998532742,-0.46635847914515954,-0.027731058636863547,0.0660727322101593,0.03035861626267433,0.007942396216094494,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-08-15 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-08-15 (3).pth
26,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,6,30000.0,26749,30000,647.5941576957703,,,,728621.775,0.0195920467376709,0.019121766090393066,0.01482294499874115,0.014392660930752754,0.057741016149520874,0.05581885576248169,0.00898517295718193,0.46666669845581055,0.029611745849251747,2.807801227323849,0.3826725327848421,0.024689879804848262,-0.3833239900808843,-0.01427094660066938,0.0335734486579895,0.026631027460098267,0.0051614344120025635,2.7809801320607486,0.358282104780023,0.01972318858680154,-0.43368225978124714,-0.011428160551779136,0.024194734171032906,0.017730198800563812,0.004174259025603533,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-08-15 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-08-15 (4).pth
27,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 1.0, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,Blundell,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,6,2799.0,1099,2798,56.622116804122925,25.0,0.05,15.0,35669097.666666664,0.07978105545043945,0.07347533106803894,0.06462830305099487,0.05969250574707985,0.25820478796958923,0.2276669591665268,0.036148667335510254,1.0,0.24321448802947998,1.0106124463181156,0.5841482902224517,0.07587678823534787,0.04491348725221043,0.006818849004329823,0.15630577504634857,0.07303830981254578,0.09724771976470947,1.2491989942728472,0.5666745816626417,0.0546795474160451,-0.016275393824464114,-0.0026733123959049795,0.10219935327768326,0.06898388266563416,0.06912659108638763,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-08-15.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-08-15.pth
28,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.001,600,True,15,50,True,torchbnn,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 400, 'post_M': 100}",False,,False,,False,,,,True,7,4799.0,3549,4798,186.8577961921692,25.0,0.15,15.0,367.098964436849,0.07276055961847305,0.07284052670001984,0.05946442112326622,0.05830458551645279,0.20355457067489624,0.19458501040935516,0.030867040157318115,1.0,0.18040087819099426,2.4304505116536728,0.4543048083434428,0.08707484718318016,0.07378561087801998,0.015486737374354648,0.16278018057346344,0.11253125965595245,0.04887017607688904,2.4865084967391113,0.4635743863958188,0.06459901269122374,0.023084323516380765,0.0033124150713673564,0.12766176462173462,0.07289032638072968,0.04314644634723663,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-19-06 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-19-06 (1).pth
29,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.001,600,True,15,50,True,torchbnn,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 400, 'post_M': 100}",False,,False,,False,,,,True,7,10000.0,8899,10000,400.40303349494934,,,,95.98372764587403,0.055937644094228745,0.05705384165048599,0.03823637589812279,0.038232021033763885,0.18794961273670197,0.19047126173973083,0.01701171137392521,0.8666667342185974,0.14246170222759247,1.7603390543211725,0.6101357549348982,0.06901300631771483,-0.3437809946665582,-0.040266827803825386,0.1202680766582489,0.07004620134830475,0.03592872619628906,1.6756763223751692,0.6070474654837198,0.05721336194895049,-0.36953341767823855,-0.02488744848833663,0.0857914611697197,0.03784582018852234,0.03141774237155914,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-19-06 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-19-06 (2).pth
30,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.001,600,True,15,50,True,torchbnn,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 400, 'post_M': 100}",False,,False,,False,,,,True,7,20000.0,17999,20000,815.6780560016632,,,,-108.35700874328613,0.02051585167646408,0.02036641538143158,0.016843875870108604,0.016827933490276337,0.05118739604949951,0.04866302013397217,0.009719309397041798,1.0,0.09360451996326447,3.7055676830138626,0.1930499239720739,0.047047698808810816,-0.3990552331213955,-0.028141504609497426,0.07533568143844604,0.046935632824897766,0.023977339267730713,3.5411749932705843,0.17576058951269388,0.049694422204571445,-0.43333278805705827,-0.020434222245464758,0.06642129272222519,0.02868805266916752,0.021026190370321274,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-19-06 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-19-06 (3).pth
31,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.001,600,True,15,50,True,torchbnn,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 400, 'post_M': 100}",False,,False,,False,,,,True,7,29099.0,26849,29098,1175.6153736114502,75.0,0.05,15.0,-145.30230662027995,0.01823047548532486,0.018145449459552765,0.013540666550397873,0.013729761354625225,0.0452534556388855,0.044459521770477295,0.006329113617539406,1.0,0.08175414800643921,2.0411039323793143,0.2400312755713745,0.03309123921720372,0.3308748260848274,0.013174486489428339,0.0440329909324646,0.03149554878473282,0.024264931678771973,2.0747547049627144,0.23293069972158506,0.025313792155296073,0.28091259324167855,0.006836699095323998,0.03386364132165909,0.017726916819810867,0.01859593763947487,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_13-19-06 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_13-19-06 (4).pth
